Comunidades;Anio;PIB;Gasto;Numero_Parados;Numero_habitantes;Tasa_Paro;Inferior_2_etapa_Secundaria;2_etapa_Secundaria;Educacion_Superior;Tipo_Delito;Numero_Delitos;Tasa_Delitos
Cantabria;2002;17027.79;7773.46;23500;542275.0;4.33;56.2;18.9;25.0;Contra el patrimonio y el orden socioeconomico;290.0;0.053478
Cantabria;2002;17027.79;7773.46;23500;542275.0;4.33;56.2;18.9;25.0;Contra la Administración de Justicia;59.0;0.01088
Cantabria;2002;17027.79;7773.46;23500;542275.0;4.33;56.2;18.9;25.0;Contra la libertad;20.0;0.003688
Cantabria;2002;17027.79;7773.46;23500;542275.0;4.33;56.2;18.9;25.0;Contra la seguridad colectiva;506.0;0.093311
Cantabria;2002;17027.79;7773.46;23500;542275.0;4.33;56.2;18.9;25.0;Lesiones;116.0;0.021391
Cantabria;2002;17027.79;7773.46;23500;542275.0;4.33;56.2;18.9;25.0;Otros delitos;47.0;0.008667
Cantabria;2002;17027.79;7773.46;23500;542275.0;4.33;56.2;18.9;25.0;Total;1153.0;0.212623
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Concurso de delitos;96.0;0.017464
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Contra el orden público;47.0;0.00855
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Contra el patrimonio y el orden socioeconomico;335.0;0.060943
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Contra la Administración de Justicia;54.0;0.009824
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Contra la libertad;22.0;0.004002
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Contra la seguridad colectiva;543.0;0.098783
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Lesiones;123.0;0.022376
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Otros delitos;69.0;0.012553
Cantabria;2003;17960.16;7834.84;25850;549690.0;4.7;51.6;20.9;27.5;Total;1289.0;0.234496
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Concurso de delitos;71.0;0.012798
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Contra el orden público;42.0;0.007571
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Contra el patrimonio y el orden socioeconomico;335.0;0.060384
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Contra la Administración de Justicia;77.0;0.013879
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Contra la libertad;23.0;0.004146
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Contra la seguridad colectiva;478.0;0.08616
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Lesiones;227.0;0.040917
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Otros delitos;72.0;0.012978
Cantabria;2004;19141.24;7741.27;26475;554784.0;4.77;50.1;22.0;27.9;Total;1325.0;0.238832
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Concurso de delitos;66.0;0.011737
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Contra el orden público;73.0;0.012982
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Contra el patrimonio y el orden socioeconomico;313.0;0.055663
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Contra la Administración de Justicia;101.0;0.017962
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Contra la libertad;42.0;0.007469
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Contra la seguridad colectiva;550.0;0.097811
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Lesiones;281.0;0.049973
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Otros delitos;105.0;0.018673
Cantabria;2005;20616.25;8420.47;22225;562309.0;3.95;46.9;22.5;30.6;Total;1531.0;0.27227
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Concurso de delitos;132.0;0.023236
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Contra el orden público;48.0;0.008449
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Contra el patrimonio y el orden socioeconomico;273.0;0.048056
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Contra la Administración de Justicia;77.0;0.013554
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Contra la libertad;50.0;0.008801
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Contra la seguridad colectiva;434.0;0.076396
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Lesiones;242.0;0.042599
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Otros delitos;71.0;0.012498
Cantabria;2006;22063.12;10589.05;17525;568091.0;3.08;48.6;20.8;30.6;Total;1327.0;0.233589
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Contra el orden público;279.0;0.048706
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Contra el patrimonio y el orden socioeconomico;749.0;0.130756
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Contra la Administración de Justicia;293.0;0.05115
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Contra la libertad;89.0;0.015537
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Contra la seguridad colectiva;1247.0;0.217693
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Lesiones;632.0;0.110331
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Otros delitos;251.0;0.043818
Cantabria;2007;23537.34;11637.32;16200;572824.0;2.83;47.9;19.8;32.3;Total;3540.0;0.617991
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Amenazas;61.0;0.010479
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Atentados contra la autoridad;230.0;0.03951
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Contra el orden público;245.0;0.042086
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Contra el patrimonio y el orden socioeconomico;685.0;0.11767
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Contra la Administración de Justicia;273.0;0.046896
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Contra la libertad;126.0;0.021644
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Contra la salud pública;85.0;0.014601
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Contra la seguridad colectiva;1711.0;0.293917
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Contra la seguridad vial;1623.0;0.2788
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Hurtos;450.0;0.077301
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Lesiones;601.0;0.10324
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Otros delitos;745.0;0.127977
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Quebrantamiento de condena;239.0;0.041056
Cantabria;2008;23121.14;11488.46;20150;582138.0;3.46;45.6;21.0;33.4;Total;3900.0;0.669944
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Amenazas;79.0;0.013407
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Atentados contra la autoridad;163.0;0.027663
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Contra el orden público;184.0;0.031227
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Contra el patrimonio y el orden socioeconomico;716.0;0.121513
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Contra la Administración de Justicia;191.0;0.032415
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Contra la libertad;119.0;0.020196
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Contra la salud pública;107.0;0.018159
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Contra la seguridad colectiva;1920.0;0.325846
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Contra la seguridad vial;1808.0;0.306839
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Hurtos;460.0;0.078067
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Lesiones;630.0;0.106918
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Otros delitos;728.0;0.12355
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Quebrantamiento de condena;152.0;0.025796
Cantabria;2009;22104.23;11753.54;33700;589235.0;5.72;45.5;20.7;33.8;Total;3972.0;0.674094
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Amenazas;61.0;0.0103
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Atentados contra la autoridad;190.0;0.032081
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Contra el orden público;198.0;0.033432
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Contra el patrimonio y el orden socioeconomico;599.0;0.10114
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Contra la Administración de Justicia;190.0;0.032081
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Contra la libertad;118.0;0.019924
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Contra la salud pública;74.0;0.012495
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Contra la seguridad colectiva;1427.0;0.240946
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Contra la seguridad vial;1349.0;0.227775
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Hurtos;394.0;0.066526
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Lesiones;564.0;0.09523
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Otros delitos;614.0;0.103672
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Quebrantamiento de condena;150.0;0.025327
Cantabria;2010;22309.2;11633.35;38375;592250.0;6.48;41.1;23.2;35.7;Total;3291.0;0.555678
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Concurso de delitos;361.0;0.014529
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Contra el orden público;228.0;0.009177
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Contra el patrimonio y el orden socioeconomico;2167.0;0.087217
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Contra la Administración de Justicia;227.0;0.009136
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Contra la libertad;87.0;0.003502
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Contra la seguridad colectiva;1944.0;0.078242
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Lesiones;314.0;0.012638
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Otros delitos;332.0;0.013362
Castilla_Leon;1998;12427.25;5121.95;180375;2484603.0;7.26;;;;Total;5660.0;0.227803
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Concurso de delitos;280.0;0.011254
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Contra el orden público;196.0;0.007878
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Contra el patrimonio y el orden socioeconomico;1806.0;0.072587
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Contra la Administración de Justicia;189.0;0.007596
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Contra la libertad;96.0;0.003858
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Contra la seguridad colectiva;1627.0;0.065392
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Lesiones;325.0;0.013062
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Otros delitos;283.0;0.011374
Castilla_Leon;1999;13243.06;5460.32;154675;2488062.0;6.22;;;;Total;4802.0;0.193002
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Concurso de delitos;365.0;0.014723
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Contra el orden público;203.0;0.008188
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Contra el patrimonio y el orden socioeconomico;1745.0;0.070388
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Contra la Administración de Justicia;229.0;0.009237
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Contra la libertad;102.0;0.004114
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Contra la seguridad colectiva;1804.0;0.072768
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Lesiones;364.0;0.014683
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Otros delitos;406.0;0.016377
Castilla_Leon;2000;14151.64;5767.76;141025;2479118.0;5.69;;;;Total;5218.0;0.210478
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Concurso de delitos;343.0;0.013834
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Contra el orden público;193.0;0.007784
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Contra el patrimonio y el orden socioeconomico;1562.0;0.062998
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Contra la Administración de Justicia;216.0;0.008712
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Contra la libertad;89.0;0.00359
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Contra la seguridad colectiva;1676.0;0.067596
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Lesiones;332.0;0.01339
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Otros delitos;424.0;0.017101
Castilla_Leon;2001;15128.83;6179.97;100975;2479425.0;4.07;;;;Total;4835.0;0.195005
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Concurso de delitos;334.0;0.013466
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Contra el orden público;248.0;0.009999
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Contra el patrimonio y el orden socioeconomico;1667.0;0.067208
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Contra la Administración de Justicia;262.0;0.010563
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Contra la libertad;94.0;0.00379
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Contra la seguridad colectiva;1702.0;0.068619
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Lesiones;411.0;0.01657
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Otros delitos;392.0;0.015804
Castilla_Leon;2002;16183.47;6882.91;108000;2480369.0;4.35;57.9;17.3;24.8;Total;5110.0;0.206018
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Concurso de delitos;397.0;0.015959
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Contra el orden público;309.0;0.012421
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Contra el patrimonio y el orden socioeconomico;1830.0;0.073564
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Contra la Administración de Justicia;284.0;0.011416
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Contra la libertad;142.0;0.005708
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Contra la seguridad colectiva;1884.0;0.075734
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Lesiones;620.0;0.024923
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Otros delitos;436.0;0.017527
Castilla_Leon;2003;17302.33;7064.75;116700;2487646.0;4.69;55.6;17.5;26.8;Total;5902.0;0.237252
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Concurso de delitos;340.0;0.013633
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Contra el orden público;270.0;0.010826
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Contra el patrimonio y el orden socioeconomico;1411.0;0.056578
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Contra la Administración de Justicia;263.0;0.010546
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Contra la libertad;150.0;0.006015
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Contra la seguridad colectiva;1479.0;0.059304
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Lesiones;913.0;0.036609
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Otros delitos;418.0;0.016761
Castilla_Leon;2004;18502.49;7688.25;114750;2493918.0;4.6;54.6;17.7;27.7;Total;5244.0;0.210272
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Concurso de delitos;281.0;0.011191
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Contra el orden público;286.0;0.011391
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Contra el patrimonio y el orden socioeconomico;1180.0;0.046996
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Contra la Administración de Justicia;344.0;0.013701
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Contra la libertad;150.0;0.005974
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Contra la seguridad colectiva;1515.0;0.060338
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Lesiones;1159.0;0.04616
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Otros delitos;415.0;0.016528
Castilla_Leon;2005;19808.72;8104.38;97725;2510849.0;3.89;52.0;19.4;28.6;Total;5330.0;0.212279
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Concurso de delitos;433.0;0.017162
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Contra el orden público;256.0;0.010147
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Contra el patrimonio y el orden socioeconomico;1203.0;0.047681
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Contra la Administración de Justicia;381.0;0.015101
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Contra la libertad;246.0;0.00975
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Contra la seguridad colectiva;1640.0;0.065001
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Lesiones;1100.0;0.043599
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Otros delitos;468.0;0.018549
Castilla_Leon;2006;21231.2;10412.87;92275;2523020.0;3.66;50.8;20.2;28.9;Total;5727.0;0.22699
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Contra el orden público;504.0;0.019933
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Contra el patrimonio y el orden socioeconomico;1545.0;0.061105
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Contra la Administración de Justicia;539.0;0.021318
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Contra la libertad;377.0;0.014911
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Contra la seguridad colectiva;2493.0;0.098599
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Lesiones;1752.0;0.069292
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Otros delitos;670.0;0.026499
Castilla_Leon;2007;22720.54;11165.23;83000;2528417.0;3.28;50.0;20.4;29.6;Total;7880.0;0.311657
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Amenazas;288.0;0.011262
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Atentados contra la autoridad;385.0;0.015055
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Contra el orden público;446.0;0.01744
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Contra el patrimonio y el orden socioeconomico;1515.0;0.059241
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Contra la Administración de Justicia;465.0;0.018183
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Contra la libertad;419.0;0.016384
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Contra la salud pública;237.0;0.009267
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Contra la seguridad colectiva;4226.0;0.16525
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Contra la seguridad vial;3978.0;0.155553
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Hurtos;985.0;0.038517
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Lesiones;1463.0;0.057208
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Otros delitos;1748.0;0.068353
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Quebrantamiento de condena;379.0;0.01482
Castilla_Leon;2008;22533.93;11436.32;112275;2557330.0;4.39;49.3;20.5;30.2;Total;9074.0;0.354823
Castilla_Leon;2009;21852.24;10690.5;162525;2563521.0;6.34;48.5;20.5;30.9;Amenazas;385.0;0.015018
Castilla_Leon;2009;21852.24;10690.5;162525;2563521.0;6.34;48.5;20.5;30.9;Atentados contra la autoridad;416.0;0.016228
Castilla_Leon;2009;21852.24;10690.5;162525;2563521.0;6.34;48.5;20.5;30.9;Contra el orden público;459.0;0.017905
Castilla_Leon;2009;21852.24;10690.5;162525;2563521.0;6.34;48.5;20.5;30.9;Contra el patrimonio y el orden socioeconomico;1918.0;0.074819
