Tipo de delito;Sexo del infractor;Lugar de condena;Total
13. Contra el patrimonio y orden socioeconómico;Mujer;Rioja (La);42
13. Contra el patrimonio y orden socioeconómico;Mujer;Ceuta;11
13. Contra el patrimonio y orden socioeconómico;Mujer;Melilla;14
13.1. De los hurtos;Total;Total;8.857
13.1. De los hurtos;Total;Andalucía;1.745
13.1. De los hurtos;Total;Aragón;291
13.1. De los hurtos;Total;Asturias (Principado de);153
13.1. De los hurtos;Total;Balears (Illes);267
13.1. De los hurtos;Total;Canarias;442
13.1. De los hurtos;Total;Cantabria;142
13.1. De los hurtos;Total;Castilla y León;204
13.1. De los hurtos;Total;Castilla-La Mancha;157
13.1. De los hurtos;Total;Cataluña;1.825
13.1. De los hurtos;Total;Comunitat Valenciana;1.012
13.1. De los hurtos;Total;Extremadura;115
13.1. De los hurtos;Total;Galicia;318
13.1. De los hurtos;Total;Madrid (Comunidad de)(1);1.327
13.1. De los hurtos;Total;Murcia (Región de);341
13.1. De los hurtos;Total;Navarra (Comunidad Foral de);66
13.1. De los hurtos;Total;País Vasco;348
13.1. De los hurtos;Total;Rioja (La);68
13.1. De los hurtos;Total;Ceuta;24
13.1. De los hurtos;Total;Melilla;12
13.1. De los hurtos;Varón;Total;6.390
13.1. De los hurtos;Varón;Andalucía;1.325
13.1. De los hurtos;Varón;Aragón;204
13.1. De los hurtos;Varón;Asturias (Principado de);115
13.1. De los hurtos;Varón;Balears (Illes);203
13.1. De los hurtos;Varón;Canarias;380
13.1. De los hurtos;Varón;Cantabria;93
13.1. De los hurtos;Varón;Castilla y León;151
13.1. De los hurtos;Varón;Castilla-La Mancha;128
13.1. De los hurtos;Varón;Cataluña;1.258
13.1. De los hurtos;Varón;Comunitat Valenciana;708
13.1. De los hurtos;Varón;Extremadura;87
13.1. De los hurtos;Varón;Galicia;243
13.1. De los hurtos;Varón;Madrid (Comunidad de)(1);881
13.1. De los hurtos;Varón;Murcia (Región de);237
13.1. De los hurtos;Varón;Navarra (Comunidad Foral de);49
13.1. De los hurtos;Varón;País Vasco;246
13.1. De los hurtos;Varón;Rioja (La);50
13.1. De los hurtos;Varón;Ceuta;21
13.1. De los hurtos;Varón;Melilla;11
13.1. De los hurtos;Mujer;Total;2.467
13.1. De los hurtos;Mujer;Andalucía;420
13.1. De los hurtos;Mujer;Aragón;87
13.1. De los hurtos;Mujer;Asturias (Principado de);38
13.1. De los hurtos;Mujer;Balears (Illes);64
13.1. De los hurtos;Mujer;Canarias;62
13.1. De los hurtos;Mujer;Cantabria;49
13.1. De los hurtos;Mujer;Castilla y León;53
13.1. De los hurtos;Mujer;Castilla-La Mancha;29
13.1. De los hurtos;Mujer;Cataluña;567
13.1. De los hurtos;Mujer;Comunitat Valenciana;304
13.1. De los hurtos;Mujer;Extremadura;28
13.1. De los hurtos;Mujer;Galicia;75
13.1. De los hurtos;Mujer;Madrid (Comunidad de)(1);446
13.1. De los hurtos;Mujer;Murcia (Región de);104
13.1. De los hurtos;Mujer;Navarra (Comunidad Foral de);17
13.1. De los hurtos;Mujer;País Vasco;102
13.1. De los hurtos;Mujer;Rioja (La);18
13.1. De los hurtos;Mujer;Ceuta;3
13.1. De los hurtos;Mujer;Melilla;1
13.2. De los robos;Total;Total;26.164
13.2. De los robos;Total;Andalucía;6.305
13.2. De los robos;Total;Aragón;579
13.2. De los robos;Total;Asturias (Principado de);413
13.2. De los robos;Total;Balears (Illes);781
13.2. De los robos;Total;Canarias;1.542
13.2. De los robos;Total;Cantabria;308
13.2. De los robos;Total;Castilla y León;781
13.2. De los robos;Total;Castilla-La Mancha;664
13.2. De los robos;Total;Cataluña;4.009
13.2. De los robos;Total;Comunitat Valenciana;3.541
13.2. De los robos;Total;Extremadura;511
13.2. De los robos;Total;Galicia;1.285
13.2. De los robos;Total;Madrid (Comunidad de)(1);2.846
13.2. De los robos;Total;Murcia (Región de);979
13.2. De los robos;Total;Navarra (Comunidad Foral de);194
13.2. De los robos;Total;País Vasco;989
13.2. De los robos;Total;Rioja (La);202
13.2. De los robos;Total;Ceuta;110
13.2. De los robos;Total;Melilla;125
13.2. De los robos;Varón;Total;24.462
13.2. De los robos;Varón;Andalucía;5.932
13.2. De los robos;Varón;Aragón;540
13.2. De los robos;Varón;Asturias (Principado de);371
13.2. De los robos;Varón;Balears (Illes);720
13.2. De los robos;Varón;Canarias;1.466
13.2. De los robos;Varón;Cantabria;293
13.2. De los robos;Varón;Castilla y León;727
13.2. De los robos;Varón;Castilla-La Mancha;625
13.2. De los robos;Varón;Cataluña;3.725
13.2. De los robos;Varón;Comunitat Valenciana;3.311
13.2. De los robos;Varón;Extremadura;475
13.2. De los robos;Varón;Galicia;1.195
13.2. De los robos;Varón;Madrid (Comunidad de)(1);2.656
13.2. De los robos;Varón;Murcia (Región de);907
13.2. De los robos;Varón;Navarra (Comunidad Foral de);177
13.2. De los robos;Varón;País Vasco;925
13.2. De los robos;Varón;Rioja (La);191
13.2. De los robos;Varón;Ceuta;107
13.2. De los robos;Varón;Melilla;119
13.2. De los robos;Mujer;Total;1.702
13.2. De los robos;Mujer;Andalucía;373
13.2. De los robos;Mujer;Aragón;39
13.2. De los robos;Mujer;Asturias (Principado de);42
13.2. De los robos;Mujer;Balears (Illes);61
13.2. De los robos;Mujer;Canarias;76
13.2. De los robos;Mujer;Cantabria;15
13.2. De los robos;Mujer;Castilla y León;54
13.2. De los robos;Mujer;Castilla-La Mancha;39
13.2. De los robos;Mujer;Cataluña;284
13.2. De los robos;Mujer;Comunitat Valenciana;230
13.2. De los robos;Mujer;Extremadura;36
13.2. De los robos;Mujer;Galicia;90
13.2. De los robos;Mujer;Madrid (Comunidad de)(1);190
13.2. De los robos;Mujer;Murcia (Región de);72
13.2. De los robos;Mujer;Navarra (Comunidad Foral de);17
13.2. De los robos;Mujer;País Vasco;64
13.2. De los robos;Mujer;Rioja (La);11
13.2. De los robos;Mujer;Ceuta;3
13.2. De los robos;Mujer;Melilla;6
13.3. De la extorsión;Total;Total;59
13.3. De la extorsión;Total;Andalucía;14
13.3. De la extorsión;Total;Aragón;2
13.3. De la extorsión;Total;Asturias (Principado de);1
13.3. De la extorsión;Total;Balears (Illes);3
13.3. De la extorsión;Total;Canarias;0
13.3. De la extorsión;Total;Cantabria;0
13.3. De la extorsión;Total;Castilla y León;8
13.3. De la extorsión;Total;Castilla-La Mancha;6
13.3. De la extorsión;Total;Cataluña;4
13.3. De la extorsión;Total;Comunitat Valenciana;5
13.3. De la extorsión;Total;Extremadura;0
13.3. De la extorsión;Total;Galicia;2
13.3. De la extorsión;Total;Madrid (Comunidad de)(1);10
13.3. De la extorsión;Total;Murcia (Región de);0
13.3. De la extorsión;Total;Navarra (Comunidad Foral de);0
13.3. De la extorsión;Total;País Vasco;4
13.3. De la extorsión;Total;Rioja (La);0
13.3. De la extorsión;Total;Ceuta;0
13.3. De la extorsión;Total;Melilla;0
13.3. De la extorsión;Varón;Total;51
13.3. De la extorsión;Varón;Andalucía;11
13.3. De la extorsión;Varón;Aragón;2
13.3. De la extorsión;Varón;Asturias (Principado de);0
13.3. De la extorsión;Varón;Balears (Illes);3
13.3. De la extorsión;Varón;Canarias;0
13.3. De la extorsión;Varón;Cantabria;0
13.3. De la extorsión;Varón;Castilla y León;6
13.3. De la extorsión;Varón;Castilla-La Mancha;6
13.3. De la extorsión;Varón;Cataluña;4
13.3. De la extorsión;Varón;Comunitat Valenciana;5
13.3. De la extorsión;Varón;Extremadura;0
13.3. De la extorsión;Varón;Galicia;2
13.3. De la extorsión;Varón;Madrid (Comunidad de)(1);10
13.3. De la extorsión;Varón;Murcia (Región de);0
13.3. De la extorsión;Varón;Navarra (Comunidad Foral de);0
13.3. De la extorsión;Varón;País Vasco;2
13.3. De la extorsión;Varón;Rioja (La);0
13.3. De la extorsión;Varón;Ceuta;0
13.3. De la extorsión;Varón;Melilla;0
13.3. De la extorsión;Mujer;Total;8
13.3. De la extorsión;Mujer;Andalucía;3
13.3. De la extorsión;Mujer;Aragón;0
13.3. De la extorsión;Mujer;Asturias (Principado de);1
13.3. De la extorsión;Mujer;Balears (Illes);0
13.3. De la extorsión;Mujer;Canarias;0
13.3. De la extorsión;Mujer;Cantabria;0
13.3. De la extorsión;Mujer;Castilla y León;2
13.3. De la extorsión;Mujer;Castilla-La Mancha;0
13.3. De la extorsión;Mujer;Cataluña;0
13.3. De la extorsión;Mujer;Comunitat Valenciana;0
13.3. De la extorsión;Mujer;Extremadura;0
13.3. De la extorsión;Mujer;Galicia;0
13.3. De la extorsión;Mujer;Madrid (Comunidad de)(1);0
13.3. De la extorsión;Mujer;Murcia (Región de);0
13.3. De la extorsión;Mujer;Navarra (Comunidad Foral de);0
13.3. De la extorsión;Mujer;País Vasco;2
13.3. De la extorsión;Mujer;Rioja (La);0
13.3. De la extorsión;Mujer;Ceuta;0
13.3. De la extorsión;Mujer;Melilla;0
13.4. Robo y hurto vehículos de motor;Total;Total;2.937
13.4. Robo y hurto vehículos de motor;Total;Andalucía;692
13.4. Robo y hurto vehículos de motor;Total;Aragón;54
13.4. Robo y hurto vehículos de motor;Total;Asturias (Principado de);53
13.4. Robo y hurto vehículos de motor;Total;Balears (Illes);123
13.4. Robo y hurto vehículos de motor;Total;Canarias;150
13.4. Robo y hurto vehículos de motor;Total;Cantabria;31
13.4. Robo y hurto vehículos de motor;Total;Castilla y León;77
13.4. Robo y hurto vehículos de motor;Total;Castilla-La Mancha;72
13.4. Robo y hurto vehículos de motor;Total;Cataluña;400
13.4. Robo y hurto vehículos de motor;Total;Comunitat Valenciana;441
13.4. Robo y hurto vehículos de motor;Total;Extremadura;39
13.4. Robo y hurto vehículos de motor;Total;Galicia;153
13.4. Robo y hurto vehículos de motor;Total;Madrid (Comunidad de)(1);451
13.4. Robo y hurto vehículos de motor;Total;Murcia (Región de);74
13.4. Robo y hurto vehículos de motor;Total;Navarra (Comunidad Foral de);30
13.4. Robo y hurto vehículos de motor;Total;País Vasco;70
13.4. Robo y hurto vehículos de motor;Total;Rioja (La);13
13.4. Robo y hurto vehículos de motor;Total;Ceuta;7
13.4. Robo y hurto vehículos de motor;Total;Melilla;7
13.4. Robo y hurto vehículos de motor;Varón;Total;2.819
13.4. Robo y hurto vehículos de motor;Varón;Andalucía;675
13.4. Robo y hurto vehículos de motor;Varón;Aragón;51
13.4. Robo y hurto vehículos de motor;Varón;Asturias (Principado de);49
13.4. Robo y hurto vehículos de motor;Varón;Balears (Illes);114
13.4. Robo y hurto vehículos de motor;Varón;Canarias;145
13.4. Robo y hurto vehículos de motor;Varón;Cantabria;31
13.4. Robo y hurto vehículos de motor;Varón;Castilla y León;77
13.4. Robo y hurto vehículos de motor;Varón;Castilla-La Mancha;71
13.4. Robo y hurto vehículos de motor;Varón;Cataluña;391
13.4. Robo y hurto vehículos de motor;Varón;Comunitat Valenciana;414
13.4. Robo y hurto vehículos de motor;Varón;Extremadura;36
13.4. Robo y hurto vehículos de motor;Varón;Galicia;141
13.4. Robo y hurto vehículos de motor;Varón;Madrid (Comunidad de)(1);428
13.4. Robo y hurto vehículos de motor;Varón;Murcia (Región de);74
13.4. Robo y hurto vehículos de motor;Varón;Navarra (Comunidad Foral de);27
13.4. Robo y hurto vehículos de motor;Varón;País Vasco;68
13.4. Robo y hurto vehículos de motor;Varón;Rioja (La);13
13.4. Robo y hurto vehículos de motor;Varón;Ceuta;7
13.4. Robo y hurto vehículos de motor;Varón;Melilla;7
13.4. Robo y hurto vehículos de motor;Mujer;Total;118
13.4. Robo y hurto vehículos de motor;Mujer;Andalucía;17
13.4. Robo y hurto vehículos de motor;Mujer;Aragón;3
13.4. Robo y hurto vehículos de motor;Mujer;Asturias (Principado de);4
13.4. Robo y hurto vehículos de motor;Mujer;Balears (Illes);9
13.4. Robo y hurto vehículos de motor;Mujer;Canarias;5
13.4. Robo y hurto vehículos de motor;Mujer;Cantabria;0
13.4. Robo y hurto vehículos de motor;Mujer;Castilla y León;0
13.4. Robo y hurto vehículos de motor;Mujer;Castilla-La Mancha;1
13.4. Robo y hurto vehículos de motor;Mujer;Cataluña;9
13.4. Robo y hurto vehículos de motor;Mujer;Comunitat Valenciana;27
13.4. Robo y hurto vehículos de motor;Mujer;Extremadura;3
13.4. Robo y hurto vehículos de motor;Mujer;Galicia;12
13.4. Robo y hurto vehículos de motor;Mujer;Madrid (Comunidad de)(1);23
13.4. Robo y hurto vehículos de motor;Mujer;Murcia (Región de);0
13.4. Robo y hurto vehículos de motor;Mujer;Navarra (Comunidad Foral de);3
13.4. Robo y hurto vehículos de motor;Mujer;País Vasco;2
13.4. Robo y hurto vehículos de motor;Mujer;Rioja (La);0
13.4. Robo y hurto vehículos de motor;Mujer;Ceuta;0
13.4. Robo y hurto vehículos de motor;Mujer;Melilla;0
13.5. De la usurpación;Total;Total;622
13.5. De la usurpación;Total;Andalucía;165
13.5. De la usurpación;Total;Aragón;11
13.5. De la usurpación;Total;Asturias (Principado de);8
13.5. De la usurpación;Total;Balears (Illes);30
13.5. De la usurpación;Total;Canarias;31
13.5. De la usurpación;Total;Cantabria;5
13.5. De la usurpación;Total;Castilla y León;5
13.5. De la usurpación;Total;Castilla-La Mancha;15
13.5. De la usurpación;Total;Cataluña;72
13.5. De la usurpación;Total;Comunitat Valenciana;109
13.5. De la usurpación;Total;Extremadura;6
13.5. De la usurpación;Total;Galicia;12
13.5. De la usurpación;Total;Madrid (Comunidad de)(1);95
13.5. De la usurpación;Total;Murcia (Región de);25
13.5. De la usurpación;Total;Navarra (Comunidad Foral de);3
13.5. De la usurpación;Total;País Vasco;22
13.5. De la usurpación;Total;Rioja (La);5
13.5. De la usurpación;Total;Ceuta;0
13.5. De la usurpación;Total;Melilla;3
13.5. De la usurpación;Varón;Total;441
13.5. De la usurpación;Varón;Andalucía;114
13.5. De la usurpación;Varón;Aragón;10
13.5. De la usurpación;Varón;Asturias (Principado de);7
13.5. De la usurpación;Varón;Balears (Illes);28
13.5. De la usurpación;Varón;Canarias;21
13.5. De la usurpación;Varón;Cantabria;4
13.5. De la usurpación;Varón;Castilla y León;5
13.5. De la usurpación;Varón;Castilla-La Mancha;6
13.5. De la usurpación;Varón;Cataluña;57
13.5. De la usurpación;Varón;Comunitat Valenciana;74
13.5. De la usurpación;Varón;Extremadura;5
13.5. De la usurpación;Varón;Galicia;9
13.5. De la usurpación;Varón;Madrid (Comunidad de)(1);58
13.5. De la usurpación;Varón;Murcia (Región de);23
13.5. De la usurpación;Varón;Navarra (Comunidad Foral de);2
13.5. De la usurpación;Varón;País Vasco;14
13.5. De la usurpación;Varón;Rioja (La);3
13.5. De la usurpación;Varón;Ceuta;0
13.5. De la usurpación;Varón;Melilla;1
13.5. De la usurpación;Mujer;Total;181
13.5. De la usurpación;Mujer;Andalucía;51
13.5. De la usurpación;Mujer;Aragón;1
13.5. De la usurpación;Mujer;Asturias (Principado de);1
13.5. De la usurpación;Mujer;Balears (Illes);2
13.5. De la usurpación;Mujer;Canarias;10
13.5. De la usurpación;Mujer;Cantabria;1
13.5. De la usurpación;Mujer;Castilla y León;0
13.5. De la usurpación;Mujer;Castilla-La Mancha;9
13.5. De la usurpación;Mujer;Cataluña;15
13.5. De la usurpación;Mujer;Comunitat Valenciana;35
13.5. De la usurpación;Mujer;Extremadura;1
13.5. De la usurpación;Mujer;Galicia;3
13.5. De la usurpación;Mujer;Madrid (Comunidad de)(1);37
13.5. De la usurpación;Mujer;Murcia (Región de);2
13.5. De la usurpación;Mujer;Navarra (Comunidad Foral de);1
13.5. De la usurpación;Mujer;País Vasco;8
13.5. De la usurpación;Mujer;Rioja (La);2
13.5. De la usurpación;Mujer;Ceuta;0
13.5. De la usurpación;Mujer;Melilla;2
13.6. De las defraudaciones;Total;Total;4.957
13.6. De las defraudaciones;Total;Andalucía;987
13.6. De las defraudaciones;Total;Aragón;179
13.6. De las defraudaciones;Total;Asturias (Principado de);106
13.6. De las defraudaciones;Total;Balears (Illes);167
13.6. De las defraudaciones;Total;Canarias;280
13.6. De las defraudaciones;Total;Cantabria;91
13.6. De las defraudaciones;Total;Castilla y León;234
13.6. De las defraudaciones;Total;Castilla-La Mancha;89
13.6. De las defraudaciones;Total;Cataluña;715
13.6. De las defraudaciones;Total;Comunitat Valenciana;552
13.6. De las defraudaciones;Total;Extremadura;87
13.6. De las defraudaciones;Total;Galicia;294
13.6. De las defraudaciones;Total;Madrid (Comunidad de)(1);665
13.6. De las defraudaciones;Total;Murcia (Región de);137
13.6. De las defraudaciones;Total;Navarra (Comunidad Foral de);62
13.6. De las defraudaciones;Total;País Vasco;262
13.6. De las defraudaciones;Total;Rioja (La);34
13.6. De las defraudaciones;Total;Ceuta;11
13.6. De las defraudaciones;Total;Melilla;5
13.6. De las defraudaciones;Varón;Total;3.936
13.6. De las defraudaciones;Varón;Andalucía;790
13.6. De las defraudaciones;Varón;Aragón;145
13.6. De las defraudaciones;Varón;Asturias (Principado de);82
13.6. De las defraudaciones;Varón;Balears (Illes);136
13.6. De las defraudaciones;Varón;Canarias;209
13.6. De las defraudaciones;Varón;Cantabria;65
13.6. De las defraudaciones;Varón;Castilla y León;191
13.6. De las defraudaciones;Varón;Castilla-La Mancha;82
13.6. De las defraudaciones;Varón;Cataluña;559
13.6. De las defraudaciones;Varón;Comunitat Valenciana;431
13.6. De las defraudaciones;Varón;Extremadura;72
13.6. De las defraudaciones;Varón;Galicia;242
13.6. De las defraudaciones;Varón;Madrid (Comunidad de)(1);542
13.6. De las defraudaciones;Varón;Murcia (Región de);112
13.6. De las defraudaciones;Varón;Navarra (Comunidad Foral de);47
13.6. De las defraudaciones;Varón;País Vasco;197
13.6. De las defraudaciones;Varón;Rioja (La);27
13.6. De las defraudaciones;Varón;Ceuta;6
13.6. De las defraudaciones;Varón;Melilla;1
13.6. De las defraudaciones;Mujer;Total;1.021
13.6. De las defraudaciones;Mujer;Andalucía;197
